mesh 1,mesh 1,mesh 1,score,mean,std. dev.
x,y,z,,,
16,18,1,fission,7.61058406395933e-05,1.951185837040477e-06
17,18,1,fission,7.634920359607565e-05,2.2662035226193237e-06
18,18,1,fission,7.496975319899098e-05,1.6943170926571917e-06
19,18,1,fission,7.601617679827182e-05,1.7990297692083252e-06
20,18,1,fission,7.267216695429907e-05,1.6464203817335097e-06
21,18,1,fission,7.4637951646384e-05,1.6014302087337467e-06
22,18,1,fission,7.437977868193518e-05,1.55405191729786e-06
23,18,1,fission,7.505255522844574e-05,1.5306851971209159e-06
24,18,1,fission,7.281109274264016e-05,1.5025232239141608e-06
25,18,1,fission,7.343112600047825e-05,1.648512726411347e-06
26,18,1,fission,7.197878495800981e-05,1.521874467658416e-06
27,18,1,fission,7.32908419956829e-05,1.6003020524082917e-06
28,18,1,fission,7.068172628419996e-05,1.5736956204896251e-06
29,18,1,fission,7.322669206437452e-05,1.8385844537737046e-06
30,18,1,fission,7.394661717815323e-05,1.5531775981260796e-06
31,18,1,fission,7.222495519036833e-05,1.4696583942633694e-06
32,18,1,fission,7.440011189768321e-05,1.5708536539336882e-06
33,18,1,fission,7.331618219788208e-05,1.599218410370223e-06
34,18,1,fission,7.197697683189107e-05,1.8065898664607328e-06
35,18,1,fission,7.287738576219259e-05,1.6611169482225508e-06
36,18,1,fission,7.492180301460424e-05,1.5007750506183898e-06
37,18,1,fission,7.334507074011103e-05,1.4982500307014567e-06
38,18,1,fission,7.299531574479449e-05,1.325697082511924e-06
39,18,1,fission,6.965807627476556e-05,1.6478464176777702e-06
40,18,1,fission,7.154096611131673e-05,1.6125771378425521e-06
41,18,1,fission,7.092498449171877e-05,1.6501136245269146e-06
42,18,1,fission,7.206942159480821e-05,1.5370170801806797e-06
43,18,1,fission,7.500738500206802e-05,1.9341084317523965e-06
44,18,1,fission,7.20025720666953e-05,1.4667258079623806e-06
45,18,1,fission,7.37273289798289e-05,1.5812969480879662e-06
46,18,1,fission,7.399570264957612e-05,1.980590638992154e-06
47,18,1,fission,7.205933826585724e-05,1.7086868362562005e-06
48,18,1,fission,7.098878689111842e-05,1.5583460973642536e-06
49,18,1,fission,7.219382451614835e-05,1.7699180252947516e-06
50,18,1,fission,7.15251047515503e-05,1.3753277989379416e-06
51,18,1,fission,7.110508995672427e-05,1.3287362616414354e-06
52,18,1,fission,6.896640718479478e-05,1.5569565016249622e-06
53,18,1,fission,7.038760067306224e-05,1.5535173144047288e-06
54,18,1,fission,7.101307628927774e-05,1.6478755536596261e-06
55,18,1,fission,7.241642041031117e-05,2.020559461783209e-06
56,18,1,fission,7.032506540349444e-05,1.6618506740778132e-06
57,18,1,fission,6.915961112592739e-05,1.3225115358203462e-06
58,18,1,fission,7.270876309579907e-05,1.5541574045495176e-06
59,18,1,fission,7.237452542311143e-05,2.029642251917903e-06
60,18,1,fission,7.5166165504344e-05,1.93196562692645e-06
61,18,1,fission,7.349045893120897e-05,2.0236155401458362e-06
62,18,1,fission,7.508517448963307e-05,2.0421085185126304e-06
63,18,1,fission,7.2582735047333e-05,2.013766230886336e-06
64,18,1,fission,7.032008321460291e-05,1.8232880300484915e-06
65,18,1,fission,7.105092276901168e-05,1.7585804644947414e-06
66,18,1,fission,7.250878937350836e-05,1.6465025741675214e-06
67,18,1,fission,7.270165891301278e-05,1.5340693967343433e-06
68,18,1,fission,7.17716976269024e-05,1.4516701959868224e-06
69,18,1,fission,7.242704953484404e-05,1.5857142179246207e-06
70,18,1,fission,7.243724045287392e-05,1.6137626356035743e-06
71,18,1,fission,7.220940628419201e-05,1.9738761038552916e-06
72,18,1,fission,7.404105996724258e-05,2.017081685937605e-06
73,18,1,fission,7.382308846614285e-05,2.151738723690188e-06
74,18,1,fission,7.415336782743041e-05,1.8879195970804406e-06
75,18,1,fission,7.343309973422834e-05,1.8268014095783176e-06
76,18,1,fission,7.482450568975996e-05,2.147099492752722e-06
77,18,1,fission,7.589722527447989e-05,2.1109382696367835e-06
78,18,1,fission,7.697106520103347e-05,2.0006471064518806e-06
79,18,1,fission,7.620575304314281e-05,1.8122559913014445e-06
80,18,1,fission,7.72661026207774e-05,1.8788824102760902e-06
81,18,1,fission,7.524485668719917e-05,1.7856940233195168e-06
82,18,1,fission,7.878694657750002e-05,1.7261724408138873e-06
83,18,1,fission,7.716873322309964e-05,1.6789680593288667e-06
84,18,1,fission,7.616904839417366e-05,1.6279999971483974e-06
85,18,1,fission,7.725459387641853e-05,1.6654870271063467e-06
86,18,1,fission,7.774368648990906e-05,1.8963788297456642e-06
87,18,1,fission,7.712332678197141e-05,1.8537091510607744e-06
88,18,1,fission,6.799935072364504e-05,1.7485095052432953e-06
89,18,1,fission,7.935386082081606e-06,2.714724270851361e-07
90,18,1,fission,0.0,0.0
91,18,1,fission,0.0,0.0
92,18,1,fission,0.0,0.0
93,18,1,fission,0.0,0.0
94,18,1,fission,0.0,0.0
95,18,1,fission,0.0,0.0
96,18,1,fission,0.0,0.0
97,18,1,fission,0.0,0.0
98,18,1,fission,0.0,0.0
99,18,1,fission,0.0,0.0
100,18,1,fission,0.0,0.0
1,19,1,fission,0.0,0.0
2,19,1,fission,0.0,0.0
3,19,1,fission,0.0,0.0
4,19,1,fission,0.0,0.0
5,19,1,fission,0.0,0.0
6,19,1,fission,0.0,0.0
7,19,1,fission,0.0,0.0
8,19,1,fission,0.0,0.0
9,19,1,fission,0.0,0.0
10,19,1,fission,0.0,0.0
11,19,1,fission,2.4343022014530893e-06,1.0751610389337747e-07
12,19,1,fission,6.303792210331767e-05,1.5490503192645595e-06
13,19,1,fission,7.781199702501373e-05,2.0074651001845163e-06
14,19,1,fission,7.759595476199289e-05,1.4711290856014424e-06
15,19,1,fission,7.804829450091676e-05,1.6939075524308504e-06
16,19,1,fission,7.630680838381242e-05,1.8644722331779437e-06
17,19,1,fission,7.542041387268594e-05,1.665285319649372e-06
18,19,1,fission,7.348334088494397e-05,1.4340417816676868e-06
19,19,1,fission,7.559644616814751e-05,1.7136672063443602e-06
20,19,1,fission,7.377080092787011e-05,1.428302732835541e-06
21,19,1,fission,7.48973939790009e-05,1.5523826029593713e-06
22,19,1,fission,7.370455322869197e-05,1.3534815659265625e-06
23,19,1,fission,7.583805144334175e-05,1.3916794319388894e-06
24,19,1,fission,7.274897444625024e-05,1.6138513819832738e-06
25,19,1,fission,7.401644022698635e-05,1.5336542377275136e-06
26,19,1,fission,7.614445296561691e-05,1.570339766411516e-06
27,19,1,fission,7.270837696030676e-05,1.5722588665446886e-06
28,19,1,fission,7.196882208450378e-05,1.3465523012295167e-06
29,19,1,fission,7.348760144301579e-05,1.5192340821650454e-06
30,19,1,fission,7.117006534485663e-05,1.5030696302071436e-06
31,19,1,fission,7.30369972045512e-05,1.5826824259967687e-06
32,19,1,fission,7.25290656919206e-05,1.6104970632929096e-06
33,19,1,fission,7.257299723235681e-05,1.6032860432014798e-06
34,19,1,fission,7.14672685674396e-05,1.5070844516990721e-06
35,19,1,fission,6.927652520728457e-05,1.5428349928251947e-06
36,19,1,fission,7.203185691711724e-05,1.4953123602328613e-06
37,19,1,fission,7.321564535003018e-05,1.7034382516201338e-06
38,19,1,fission,7.149198075544905e-05,1.7609202405353529e-06
39,19,1,fission,7.012782388707425e-05,1.5580801002685744e-06
40,19,1,fission,7.038107919332589e-05,1.4823471301332743e-06
41,19,1,fission,7.195836626832821e-05,1.4420424005454992e-06
42,19,1,fission,7.380448269214171e-05,1.7876114332071177e-06
43,19,1,fission,7.247884461153014e-05,1.5328528606060778e-06
44,19,1,fission,7.125568972723833e-05,1.9126038259106726e-06
45,19,1,fission,7.142718188675803e-05,1.5649871338236098e-06
46,19,1,fission,7.093766611063131e-05,1.3574224187785863e-06
47,19,1,fission,7.093541689940378e-05,1.6414859737017993e-06
48,19,1,fission,7.342165373350986e-05,1.6695561440428548e-06
49,19,1,fission,7.095591946294938e-05,1.644132355620551e-06
50,19,1,fission,7.174637944324115e-05,1.5407049018157239e-06
51,19,1,fission,7.024648439191909e-05,1.561276335586453e-06
52,19,1,fission,7.03801495411645e-05,1.7433958338670747e-06
53,19,1,fission,7.129351146536717e-05,1.5850628119410597e-06
54,19,1,fission,7.190502240813391e-05,1.6316279565812795e-06
55,19,1,fission,7.189623209386488e-05,1.5326816743587066e-06
56,19,1,fission,7.181276998848097e-05,1.8297751657655129e-06
57,19,1,fission,7.501748358922321e-05,2.195734229603466e-06
58,19,1,fission,7.031233046377107e-05,1.892748971702344e-06
59,19,1,fission,7.183700037705604e-05,1.8316058002243174e-06
60,19,1,fission,7.318468177539189e-05,1.8938429416159137e-06
61,19,1,fission,7.249806313294643e-05,1.5166069621975847e-06
62,19,1,fission,7.362533202405904e-05,1.5282312743209118e-06
63,19,1,fission,7.051278948667077e-05,1.448014275737829e-06
64,19,1,fission,7.116670437110916e-05,1.6509841343042026e-06
65,19,1,fission,7.125057082052604e-05,1.8056717128843638e-06
66,19,1,fission,6.924783321985431e-05,1.4831255895334912e-06
67,19,1,fission,6.97054341280208e-05,1.5519986913757586e-06
68,19,1,fission,7.166089670672789e-05,1.6947377758612698e-06
69,19,1,fission,7.31513824895834e-05,1.4299229643134186e-06
70,19,1,fission,7.090201821947278e-05,1.5473838657728e-06
71,19,1,fission,7.293320997225733e-05,1.5781677762644255e-06
72,19,1,fission,7.287222491637643e-05,1.7187980709234499e-06
73,19,1,fission,7.313053270201714e-05,1.9669603715032793e-06
74,19,1,fission,7.386162039049892e-05,1.807863070619653e-06
75,19,1,fission,7.02624680098491e-05,1.7081390011640566e-06
76,19,1,fission,7.157604002883613e-05,1.5069996826667914e-06
77,19,1,fission,7.367782724790212e-05,1.6550553657017376e-06
78,19,1,fission,7.651953108791941e-05,1.8272350967962384e-06
79,19,1,fission,7.5284848336082e-05,1.7694041168698186e-06
80,19,1,fission,7.538871256199619e-05,2.016101230123441e-06
81,19,1,fission,7.33503705659925e-05,1.8076364263163262e-06
82,19,1,fission,7.400227264612635e-05,1.7497852488552386e-06
83,19,1,fission,7.58197064275903e-05,1.80475290767566e-06
84,19,1,fission,7.524876218746411e-05,1.7578719614277751e-06
85,19,1,fission,7.598317451525542e-05,1.4762510070697047e-06
86,19,1,fission,7.919019961852724e-05,1.7428733982397907e-06
87,19,1,fission,7.784018354740088e-05,1.5954685711320885e-06
88,19,1,fission,7.729589511652208e-05,1.6366113590349782e-06
89,19,1,fission,6.049149535703053e-05,1.3788060126896678e-06
90,19,1,fission,2.416156079013972e-06,1.256429218756298e-07
91,19,1,fission,0.0,0.0
92,19,1,fission,0.0,0.0
93,19,1,fission,0.0,0.0
94,19,1,fission,0.0,0.0
95,19,1,fission,0.0,0.0
96,19,1,fission,0.0,0.0
97,19,1,fission,0.0,0.0
98,19,1,fission,0.0,0.0
99,19,1,fission,0.0,0.0
100,19,1,fission,0.0,0.0
1,20,1,fission,0.0,0.0
2,20,1,fission,0.0,0.0
3,20,1,fission,0.0,0.0
4,20,1,fission,0.0,0.0
5,20,1,fission,0.0,0.0
6,20,1,fission,0.0,0.0
7,20,1,fission,0.0,0.0
8,20,1,fission,0.0,0.0
9,20,1,fission,0.0,0.0
10,20,1,fission,0.0,0.0
11,20,1,fission,4.8740294882683875e-05,1.1574116331984205e-06
12,20,1,fission,7.864821644534525e-05,1.9310089324653485e-06
13,20,1,fission,7.488413317006604e-05,1.7069940835608368e-06
14,20,1,fission,7.511402113221372e-05,1.7070818016285106e-06
15,20,1,fission,7.3771930401661e-05,1.928253578506995e-06
16,20,1,fission,7.443602866061437e-05,2.0013738217173304e-06
17,20,1,fission,7.216758702446604e-05,1.4640232614216914e-06
18,20,1,fission,7.31154516755202e-05,1.619729356835881e-06
19,20,1,fission,7.255044730075122e-05,1.7064754932132895e-06
20,20,1,fission,7.37754127884578e-05,1.6247087257071928e-06
21,20,1,fission,7.535643887942052e-05,1.674302810352954e-06
22,20,1,fission,7.063553363416464e-05,1.421498933915392e-06
23,20,1,fission,7.198680053240402e-05,1.635879644474667e-06
24,20,1,fission,7.221994411036804e-05,1.8952688806133195e-06
25,20,1,fission,7.203468316449237e-05,1.6360386805316188e-06
26,20,1,fission,7.402256772429602e-05,1.4989855611716235e-06
27,20,1,fission,7.513413595947843e-05,1.4973019408962734e-06
28,20,1,fission,7.299447375954513e-05,1.616728983133445e-06
29,20,1,fission,7.231929729168031e-05,1.4703325239443065e-06
30,20,1,fission,7.190037036189149e-05,1.8323441643779284e-06
31,20,1,fission,7.041087898626978e-05,1.7322387420444513e-06
32,20,1,fission,7.179913471465991e-05,1.536875892095338e-06
33,20,1,fission,7.387882136976476e-05,1.5917983208258842e-06
34,20,1,fission,7.055413799036569e-05,1.5263764588186856e-06
35,20,1,fission,6.995792438459718e-05,1.5026993955789483e-06
36,20,1,fission,6.946138054018571e-05,1.5827280268481128e-06
37,20,1,fission,7.104966352780695e-05,1.7531137547932878e-06
38,20,1,fission,7.008723733080604e-05,1.6304810883089395e-06
39,20,1,fission,7.263465485604482e-05,1.6608878170856255e-06
40,20,1,fission,7.24028257806989e-05,1.7132753450159086e-06
41,20,1,fission,7.200870241358279e-05,1.3859356033250402e-06
42,20,1,fission,7.182266148615412e-05,1.7017188374144718e-06
43,20,1,fission,7.3609694415092e-05,1.6475908267035003e-06
44,20,1,fission,7.280305618357381e-05,1.6265294783681428e-06
45,20,1,fission,7.177186721730148e-05,1.6198311353769668e-06
46,20,1,fission,7.282942839605278e-05,1.5164998401542507e-06
47,20,1,fission,7.126835005099277e-05,1.7671692232881323e-06
48,20,1,fission,7.22634295678251e-05,1.6169977610925468e-06
49,20,1,fission,7.233781219408131e-05,1.565578273230541e-06
50,20,1,fission,7.242639245558867e-05,1.6366624841068416e-06
51,20,1,fission,7.20631474095921e-05,1.6575536383285374e-06
52,20,1,fission,7.309537377845382e-05,1.7553246961971996e-06
53,20,1,fission,7.314973578584855e-05,1.7927100784024194e-06
54,20,1,fission,7.351679968034564e-05,1.605697053691877e-06
55,20,1,fission,7.008426638367402e-05,1.5535340050806376e-06
56,20,1,fission,7.12255936146302e-05,1.3833259370188885e-06
57,20,1,fission,7.330615206139561e-05,1.646166775527853e-06
58,20,1,fission,7.109071406505658e-05,1.3854751492592902e-06
59,20,1,fission,7.03852491576852e-05,1.6746343506029006e-06
60,20,1,fission,7.619293156690351e-05,1.596458459910011e-06
61,20,1,fission,7.318915078419782e-05,1.4912254290103232e-06
62,20,1,fission,7.110168523185061e-05,1.522630095397483e-06
63,20,1,fission,7.072367569932396e-05,1.3369194940443846e-06
64,20,1,fission,7.01362194275529e-05,1.4729621383614847e-06
65,20,1,fission,6.98517431420955e-05,1.539606215863581e-06
66,20,1,fission,7.200539518434725e-05,1.6621044559397971e-06
67,20,1,fission,7.042856331201303e-05,1.600041852080821e-06
68,20,1,fission,6.96086703442651e-05,1.540776187733915e-06
69,20,1,fission,7.195509352406824e-05,1.7090168439189533e-06
70,20,1,fission,6.976686480815332e-05,1.6074160783689118e-06
71,20,1,fission,7.195936179441232e-05,1.4770416320266754e-06
72,20,1,fission,7.17577804511274e-05,1.5988982495034886e-06
73,20,1,fission,7.360253720823125e-05,1.6173274058625603e-06
74,20,1,fission,7.451869240515371e-05,1.7372766583903072e-06
75,20,1,fission,7.473183501390416e-05,1.7581611884725385e-06
76,20,1,fission,7.459732724650217e-05,1.7037950773533444e-06
77,20,1,fission,7.561338214351247e-05,1.913794176571297e-06
78,20,1,fission,7.393590133205762e-05,1.6520822778099634e-06
79,20,1,fission,7.334767218238834e-05,1.790147306204798e-06
80,20,1,fission,7.585828915616417e-05,1.9317876465781167e-06
81,20,1,fission,7.464271793898064e-05,1.7470044985708286e-06
82,20,1,fission,7.422673122180793e-05,1.782299108478641e-06
83,20,1,fission,7.791192938407777e-05,1.7920740248581727e-06
84,20,1,fission,7.633188174497739e-05,1.5729139939954247e-06
85,20,1,fission,7.690200058024476e-05,1.4764863410715447e-06
86,20,1,fission,7.525881292846124e-05,1.72404985882745e-06
87,20,1,fission,7.652464680045925e-05,1.8648358089568332e-06
88,20,1,fission,7.635049849514315e-05,1.5220975457544367e-06
89,20,1,fission,7.792869576842973e-05,1.546009603529222e-06
90,20,1,fission,4.6869714619986865e-05,1.242007792184065e-06
91,20,1,fission,0.0,0.0
92,20,1,fission,0.0,0.0
93,20,1,fission,0.0,0.0
94,20,1,fission,0.0,0.0
95,20,1,fission,0.0,0.0
96,20,1,fission,0.0,0.0
97,20,1,fission,0.0,0.0
98,20,1,fission,0.0,0.0
99,20,1,fission,0.0,0.0
100,20,1,fission,0.0,0.0
1,21,1,fission,0.0,0.0
2,21,1,fission,0.0,0.0
3,21,1,fission,0.0,0.0
4,21,1,fission,0.0,0.0
5,21,1,fission,0.0,0.0
6,21,1,fission,0.0,0.0
7,21,1,fission,0.0,0.0
8,21,1,fission,0.0,0.0
9,21,1,fission,0.0,0.0
10,21,1,fission,2.841860774325804e-05,7.271083086158936e-07
11,21,1,fission,7.792220853712854e-05,1.7357378978678603e-06
12,21,1,fission,7.651711038408954e-05,1.7619238928195853e-06
13,21,1,fission,7.704330293001998e-05,1.8209741453849688e-06
14,21,1,fission,7.668109385594661e-05,1.637725073318515e-06
15,21,1,fission,7.803826294640941e-05,1.7632778495421787e-06
16,21,1,fission,7.653407534039729e-05,1.7641091689466485e-06
17,21,1,fission,7.586985737487107e-05,1.6779399911856338e-06
18,21,1,fission,7.572329241894632e-05,1.582411933380474e-06
19,21,1,fission,7.68161407943958e-05,1.6443912462427144e-06
20,21,1,fission,7.408901223440345e-05,1.5179750883801157e-06
21,21,1,fission,7.342595181078397e-05,1.7395463905511918e-06
22,21,1,fission,7.254733743014156e-05,1.6281576125560345e-06
23,21,1,fission,7.325186424155332e-05,1.491499465452271e-06
24,21,1,fission,7.326458756883969e-05,1.5426356204646407e-06
25,21,1,fission,7.252506722145701e-05,1.7513908149989155e-06
26,21,1,fission,6.918540213804272e-05,1.5395024833079327e-06
27,21,1,fission,7.173981933883416e-05,1.668431550542833e-06
28,21,1,fission,7.076620342186217e-05,1.7474450347940323e-06
29,21,1,fission,7.00490864811892e-05,1.6270762207799085e-06
30,21,1,fission,7.156387564189126e-05,1.7426184793813049e-06
31,21,1,fission,7.088668995635957e-05,1.5285389749676335e-06
32,21,1,fission,6.987709127576265e-05,1.4523275758287244e-06
33,21,1,fission,7.301670095869432e-05,1.567864995974266e-06
34,21,1,fission,7.225329440113411e-05,1.579047854272489e-06
35,21,1,fission,7.218030483873951e-05,1.5628214237564053e-06
36,21,1,fission,7.055640157643974e-05,1.3775420939759396e-06
37,21,1,fission,6.941500320611388e-05,1.6801574347950313e-06
38,21,1,fission,7.109378669491922e-05,1.5901437686219816e-06
39,21,1,fission,7.003513334908723e-05,1.6269587396781333e-06
40,21,1,fission,7.111697361420806e-05,1.6476350319534796e-06
41,21,1,fission,7.305032503948674e-05,1.5301120190673623e-06
42,21,1,fission,7.349793893092597e-05,1.5837198921695336e-06
43,21,1,fission,7.418882545793845e-05,1.6683416218043498e-06
44,21,1,fission,7.310891148846792e-05,1.5993789581873957e-06
45,21,1,fission,6.909549892236363e-05,1.343130820536292e-06
46,21,1,fission,7.069101795707289e-05,1.646066358644448e-06
47,21,1,fission,7.151660302167074e-05,1.6326165695064398e-06
48,21,1,fission,7.073174661918439e-05,1.6355281133765666e-06
49,21,1,fission,7.353775259518974e-05,1.8413744768991445e-06
50,21,1,fission,7.180485769704154e-05,1.7835876743345284e-06
51,21,1,fission,7.232591041460312e-05,1.647909037366549e-06
52,21,1,fission,7.327250027885344e-05,1.9827344191476884e-06
53,21,1,fission,7.460694663533597e-05,1.5779656435104345e-06
54,21,1,fission,7.224292072262298e-05,1.606769198426906e-06
55,21,1,fission,7.176110760425208e-05,1.5088364962124336e-06
56,21,1,fission,7.251749799313086e-05,1.5311160832159337e-06
57,21,1,fission,7.145015934404324e-05,1.5160561765557646e-06
58,21,1,fission,7.534126160939971e-05,1.5060561790742842e-06
59,21,1,fission,7.343637019983603e-05,1.6671596913879687e-06
60,21,1,fission,7.269548107181606e-05,1.6347839850122903e-06
61,21,1,fission,7.178266279479198e-05,1.6543815925425485e-06
62,21,1,fission,7.107656616102887e-05,1.566663279194189e-06
63,21,1,fission,7.168091402382564e-05,1.717586868399976e-06
64,21,1,fission,7.114760049856198e-05,1.8599515451543496e-06
65,21,1,fission,7.281226875808364e-05,1.6503413892313383e-06
66,21,1,fission,6.981869426971583e-05,1.5057163215993074e-06
67,21,1,fission,7.131380962160337e-05,1.5457949095866999e-06
68,21,1,fission,7.160497276739677e-05,1.677056171514639e-06
69,21,1,fission,7.13660911233556e-05,1.6705331526195217e-06
70,21,1,fission,7.313850862386227e-05,1.5005636586295231e-06
71,21,1,fission,7.28986711996181e-05,1.573553284065175e-06
72,21,1,fission,7.180276723515883e-05,1.6721921973013076e-06
73,21,1,fission,7.0133660047277e-05,1.5313541591380394e-06
74,21,1,fission,7.008712279098296e-05,1.6007547285272141e-06
75,21,1,fission,7.38779863011378e-05,1.7987348025495995e-06
76,21,1,fission,7.244717448729581e-05,1.721913990889159e-06
